#序号	技能	职业	等级
17579	65	246	4
17580	66	246	4
17581	67	246	4
17582	68	246	4
17583	69	246	4
17584	70	246	4
17585	71	246	5
17586	72	246	0
17587	73	246	0
17588	74	246	0
17589	75	246	0
17590	76	246	0
17591	77	246	0
17592	78	246	0
17593	79	246	0
17594	80	246	0
17595	81	246	0
17596	82	246	0
17597	83	246	0
17598	84	246	0
17599	85	246	0
17600	86	246	0
17601	87	246	0
17602	88	246	0
17603	89	246	0
17604	93	246	0
17605	150	246	0
17606	160	246	0
17607	170	246	0
17608	200	246	10
17609	201	246	10
17610	202	246	10
17611	203	246	10
17612	204	246	10
17613	205	246	10
17614	206	246	10
17615	207	246	6
17616	208	246	6
17617	209	246	6
17618	210	246	6
17619	211	246	6
17620	212	246	6
17621	213	246	6
17622	214	246	6
17623	215	246	6
17624	216	246	6
17625	217	246	10
17626	218	246	6
17627	219	246	6
17628	220	246	5
17629	221	246	0
17630	222	246	0
17631	223	246	6
17632	224	246	6
17633	225	246	8
17634	226	246	8
17635	227	246	8
17636	250	246	5
17637	251	246	5
17638	252	246	5
17639	253	246	5
17640	0	247	5
17641	1	247	5
17642	2	247	0
17643	3	247	5
17644	4	247	5
17645	5	247	5
17646	6	247	5
17647	7	247	5
17648	8	247	5
17649	9	247	5
17650	10	247	4
17651	11	247	5
17652	12	247	5
17653	13	247	5
17654	14	247	5
17655	15	247	5
17656	16	247	5
17657	17	247	5
17658	18	247	5
17659	19	247	5
17660	20	247	5
17661	21	247	5
17662	22	247	5
17663	23	247	5
17664	24	247	5
17665	25	247	5
17666	26	247	5
17667	27	247	5
17668	28	247	5
17669	29	247	5
17670	30	247	5
17671	31	247	5
17672	32	247	5
17673	33	247	5
17674	34	247	5
17675	35	247	5
17676	36	247	5
17677	37	247	5
17678	38	247	5
17679	39	247	5
17680	40	247	5
17681	41	247	5
17682	42	247	5
17683	43	247	5
17684	44	247	5
17685	45	247	5
17686	46	247	5
17687	47	247	5
17688	48	247	5
17689	49	247	5
17690	50	247	5
17691	51	247	5
17692	52	247	5
17693	53	247	5
17694	54	247	5
17695	55	247	5
17696	56	247	5
17697	57	247	5
17698	58	247	5
17699	59	247	5
17700	60	247	5
17701	61	247	5
17702	62	247	5
17703	63	247	5
17704	64	247	5
17705	65	247	5
17706	66	247	5
17707	67	247	5
17708	68	247	5
17709	69	247	5
17710	70	247	5
17711	71	247	6
17712	72	247	0
17713	73	247	0
17714	74	247	0
17715	75	247	0
17716	76	247	0
17717	77	247	0
17718	78	247	0
17719	79	247	0
17720	80	247	0
17721	81	247	0
17722	82	247	0
17723	83	247	0
17724	84	247	0
17725	85	247	0
17726	86	247	0
17727	87	247	0
17728	88	247	0
17729	89	247	0
17730	93	247	0
17731	150	247	0
17732	160	247	0
17733	170	247	0
17734	200	247	10
17735	201	247	10
17736	202	247	10
17737	203	247	10
17738	204	247	10
17739	205	247	10
17740	206	247	10
17741	207	247	6
17742	208	247	6
17743	209	247	6
17744	210	247	6
17745	211	247	6
17746	212	247	6
17747	213	247	6
17748	214	247	6
17749	215	247	7
17750	216	247	7
17751	217	247	10
17752	218	247	6
17753	219	247	7
17754	220	247	6
17755	221	247	0
17756	222	247	0
17757	223	247	7
17758	224	247	7
17759	225	247	9
17760	226	247	9
17761	227	247	9
17762	250	247	6
17763	251	247	6
17764	252	247	6
17765	253	247	6
17766	0	251	1
17767	1	251	1
17768	2	251	0
17769	3	251	1
17770	4	251	1
17771	5	251	1
17772	6	251	1
17773	7	251	1
17774	8	251	1
17775	9	251	1
17776	10	251	1
17777	11	251	1
17778	12	251	1
17779	13	251	1
17780	14	251	1
17781	15	251	1
17782	16	251	1
17783	17	251	1
17784	18	251	1
17785	19	251	1
17786	20	251	1
17787	21	251	1
17788	22	251	1
17789	23	251	1
17790	24	251	1
17791	25	251	1
17792	26	251	1
17793	27	251	1
17794	28	251	1
17795	29	251	1
17796	30	251	1
17797	31	251	1
17798	32	251	1
17799	33	251	1
17800	34	251	1
17801	35	251	1
17802	36	251	1
17803	37	251	1
17804	38	251	1
17805	39	251	1
17806	40	251	1
17807	41	251	1
17808	42	251	1
17809	43	251	1
17810	44	251	1
17811	45	251	1
17812	46	251	1
17813	47	251	1
17814	48	251	1
17815	49	251	1
17816	50	251	1
17817	51	251	1
17818	52	251	1
17819	53	251	1
17820	54	251	1
17821	55	251	1
17822	56	251	1
17823	57	251	1
17824	58	251	1
17825	59	251	1
17826	60	251	1
17827	61	251	1
17828	62	251	1
17829	63	251	1
17830	64	251	1
17831	65	251	1
17832	66	251	1
17833	67	251	1
17834	68	251	1
17835	69	251	1
17836	70	251	1
17837	71	251	1
17838	72	251	0
17839	73	251	0
17840	74	251	0
17841	75	251	0
17842	76	251	0
17843	77	251	0
17844	78	251	0
17845	79	251	0
17846	80	251	0
17847	81	251	0
17848	82	251	0
17849	83	251	0
17850	84	251	0
17851	85	251	0
17852	86	251	0
17853	87	251	0
17854	88	251	0
17855	89	251	0
17856	93	251	0
17857	150	251	0
17858	160	251	0
17859	170	251	0
17860	200	251	10
17861	201	251	10
17862	202	251	10
17863	203	251	10
17864	204	251	10
17865	205	251	10
17866	206	251	10
17867	207	251	6
17868	208	251	6
17869	209	251	6
17870	210	251	6
17871	211	251	6
17872	212	251	6
17873	213	251	6
17874	214	251	6
17875	215	251	2
17876	216	251	2
17877	217	251	10
17878	218	251	6
17879	219	251	2
17880	220	251	1
17881	221	251	0
17882	222	251	0
17883	223	251	2
17884	224	251	2
17885	225	251	2
17886	226	251	2
17887	227	251	2
17888	250	251	1
17889	251	251	1
17890	252	251	1
17891	253	251	1
17892	0	252	2
17893	1	252	2
17894	2	252	0
17895	3	252	2
17896	4	252	2
17897	5	252	2
17898	6	252	2
17899	7	252	2
17900	8	252	2
17901	9	252	2
17902	10	252	1
17903	11	252	2
17904	12	252	2
17905	13	252	2
17906	14	252	2
17907	15	252	2
17908	16	252	2
17909	17	252	2
17910	18	252	2
17911	19	252	2
17912	20	252	2
17913	21	252	2
17914	22	252	2
17915	23	252	2
17916	24	252	2
17917	25	252	2
17918	26	252	2
17919	27	252	2
17920	28	252	2
17921	29	252	2
17922	30	252	2
17923	31	252	2
17924	32	252	2
17925	33	252	2
17926	34	252	2
17927	35	252	2
17928	36	252	2
17929	37	252	2
17930	38	252	2
17931	39	252	2
17932	40	252	2
17933	41	252	2
17934	42	252	2
17935	43	252	2
17936	44	252	2
17937	45	252	2
17938	46	252	2
17939	47	252	2
17940	48	252	2
17941	49	252	2
17942	50	252	2
17943	51	252	2
17944	52	252	2
17945	53	252	2
17946	54	252	2
17947	55	252	2
17948	56	252	2
17949	57	252	2
17950	58	252	2
17951	59	252	2
17952	60	252	2
17953	61	252	2
17954	62	252	2
17955	63	252	2
17956	64	252	2
17957	65	252	2
17958	66	252	2
17959	67	252	2
17960	68	252	2
17961	69	252	2
17962	70	252	2
17963	71	252	2
17964	72	252	0
17965	73	252	0
17966	74	252	0
17967	75	252	0
17968	76	252	0
17969	77	252	0
17970	78	252	0
17971	79	252	0
17972	80	252	0
17973	81	252	0
17974	82	252	0
17975	83	252	0
17976	84	252	0
17977	85	252	0
17978	86	252	0
17979	87	252	0
17980	88	252	0
17981	89	252	0
17982	93	252	0
17983	150	252	0
17984	160	252	0
17985	170	252	0
17986	200	252	10
17987	201	252	10
17988	202	252	10
17989	203	252	10
17990	204	252	10
17991	205	252	10
17992	206	252	10
17993	207	252	6
17994	208	252	6
17995	209	252	6
17996	210	252	6
17997	211	252	6
17998	212	252	6
17999	213	252	6
18000	214	252	6
18001	215	252	2
18002	216	252	2
18003	217	252	10
18004	218	252	6
18005	219	252	2
18006	220	252	1
18007	221	252	0
18008	222	252	0
18009	223	252	2
18010	224	252	2
18011	225	252	3
18012	226	252	3
18013	227	252	3
18014	250	252	1
18015	251	252	1
18016	252	252	1
18017	253	252	1
18018	0	253	2
18019	1	253	2
18020	2	253	0
18021	3	253	2
18022	4	253	2
18023	5	253	2
18024	6	253	2
18025	7	253	2
18026	8	253	2
18027	9	253	2
18028	10	253	1
18029	11	253	2
18030	12	253	2
18031	13	253	2
18032	14	253	2
18033	15	253	2
18034	16	253	2
18035	17	253	2
18036	18	253	2
18037	19	253	2
18038	20	253	2
18039	21	253	2
18040	22	253	2
18041	23	253	2
18042	24	253	2
18043	25	253	2
18044	26	253	2
18045	27	253	2
18046	28	253	2
18047	29	253	2
18048	30	253	2
18049	31	253	2
18050	32	253	2
18051	33	253	2
18052	34	253	2
18053	35	253	2
18054	36	253	2
18055	37	253	2
18056	38	253	2
18057	39	253	2
18058	40	253	2
18059	41	253	2
18060	42	253	2
18061	43	253	2
18062	44	253	2
18063	45	253	2
18064	46	253	2
18065	47	253	2
18066	48	253	2
18067	49	253	2
18068	50	253	2
18069	51	253	2
18070	52	253	2
18071	53	253	2
18072	54	253	2
18073	55	253	2
18074	56	253	2
18075	57	253	2
18076	58	253	2
18077	59	253	2
18078	60	253	2
18079	61	253	2
18080	62	253	2
18081	63	253	2
18082	64	253	2
18083	65	253	2
18084	66	253	2
18085	67	253	2
18086	68	253	2
18087	69	253	2
18088	70	253	2
18089	71	253	2
18090	72	253	0
18091	73	253	0
18092	74	253	0
18093	75	253	0
18094	76	253	0
18095	77	253	0
18096	78	253	0
18097	79	253	0
18098	80	253	0
18099	81	253	0
18100	82	253	0
18101	83	253	0
18102	84	253	0
18103	85	253	0
18104	86	253	0
18105	87	253	0
18106	88	253	0
18107	89	253	0
18108	93	253	0
18109	150	253	0
18110	160	253	0
18111	170	253	0
18112	200	253	10
18113	201	253	10
18114	202	253	10
18115	203	253	10
18116	204	253	10
18117	205	253	10
18118	206	253	10
18119	207	253	6
18120	208	253	6
18121	209	253	6
18122	210	253	6
18123	211	253	6
18124	212	253	6
18125	213	253	6
18126	214	253	6
18127	215	253	2
18128	216	253	2
18129	217	253	10
18130	218	253	6
18131	219	253	2
18132	220	253	1
18133	221	253	0
18134	222	253	0
18135	223	253	2
18136	224	253	2
18137	225	253	4
18138	226	253	4
18139	227	253	4
18140	250	253	1
18141	251	253	1
18142	252	253	1
18143	253	253	1
18144	0	254	2
18145	1	254	2
18146	2	254	0
18147	3	254	2
18148	4	254	2
18149	5	254	2
18150	6	254	2
18151	7	254	2
18152	8	254	2
18153	9	254	2
18154	10	254	1
18155	11	254	2
18156	12	254	2
18157	13	254	2
18158	14	254	2
18159	15	254	2
18160	16	254	2
18161	17	254	2
18162	18	254	2
18163	19	254	2
18164	20	254	2
18165	21	254	2
18166	22	254	2
18167	23	254	2
18168	24	254	2
18169	25	254	2
18170	26	254	2
18171	27	254	2
18172	28	254	2
18173	29	254	2
18174	30	254	2
18175	31	254	2
18176	32	254	2
18177	33	254	2
18178	34	254	2
18179	35	254	2
18180	36	254	2
18181	37	254	2
18182	38	254	2
18183	39	254	2
18184	40	254	2
18185	41	254	2
18186	42	254	2
18187	43	254	2
18188	44	254	2
18189	45	254	2
18190	46	254	2
18191	47	254	2
18192	48	254	2
18193	49	254	2
18194	50	254	2
18195	51	254	2
18196	52	254	2
18197	53	254	2
18198	54	254	2
18199	55	254	2
18200	56	254	2
18201	57	254	2
18202	58	254	2
18203	59	254	2
18204	60	254	2
18205	61	254	2
18206	62	254	2
18207	63	254	2
18208	64	254	2
18209	65	254	2
18210	66	254	2
18211	67	254	2
18212	68	254	2
18213	69	254	2
18214	70	254	2
18215	71	254	3
18216	72	254	0
18217	73	254	0
18218	74	254	0
18219	75	254	0
18220	76	254	0
18221	77	254	0
18222	78	254	0
18223	79	254	0
18224	80	254	0
18225	81	254	0
18226	82	254	0
18227	83	254	0
18228	84	254	0
18229	85	254	0
18230	86	254	0
18231	87	254	0
18232	88	254	0
18233	89	254	0
18234	93	254	0
18235	150	254	0
18236	160	254	0
18237	170	254	0
18238	200	254	10
18239	201	254	10
18240	202	254	10
18241	203	254	10
18242	204	254	10
18243	205	254	10
18244	206	254	10
18245	207	254	6
18246	208	254	6
18247	209	254	6
18248	210	254	6
18249	211	254	6
18250	212	254	6
18251	213	254	6
18252	214	254	6
18253	215	254	2
18254	216	254	2
18255	217	254	10
18256	218	254	6
18257	219	254	2
18258	220	254	1
18259	221	254	0
18260	222	254	0
18261	223	254	2
18262	224	254	2
18263	225	254	4
18264	226	254	4
18265	227	254	4
18266	250	254	1
18267	251	254	1
18268	252	254	1
18269	253	254	1
18270	0	255	3
18271	1	255	3
18272	2	255	0
18273	3	255	3
18274	4	255	3
18275	5	255	3
18276	6	255	3
18277	7	255	3
18278	8	255	3
18279	9	255	3
18280	10	255	2
18281	11	255	3
18282	12	255	3
18283	13	255	3
18284	14	255	3
18285	15	255	3
18286	16	255	3
18287	17	255	3
18288	18	255	3
18289	19	255	3
18290	20	255	3
18291	21	255	3
18292	22	255	3
18293	23	255	3
18294	24	255	3
18295	25	255	3
18296	26	255	3
18297	27	255	3
18298	28	255	3
18299	29	255	3
18300	30	255	3
18301	31	255	3
18302	32	255	3
18303	33	255	3
18304	34	255	3
18305	35	255	3
18306	36	255	3
18307	37	255	3
18308	38	255	3
18309	39	255	3
18310	40	255	3
18311	41	255	3
18312	42	255	3
18313	43	255	3
18314	44	255	3
18315	45	255	3
18316	46	255	3
18317	47	255	3
18318	48	255	3
18319	49	255	3
18320	50	255	3
18321	51	255	3
18322	52	255	3
18323	53	255	3
18324	54	255	3
18325	55	255	3
18326	56	255	3
18327	57	255	3
18328	58	255	3
18329	59	255	3
18330	60	255	3
18331	61	255	3
18332	62	255	3
18333	63	255	3
18334	64	255	3
18335	65	255	3
18336	66	255	3
18337	67	255	3
18338	68	255	3
18339	69	255	3
18340	70	255	3
18341	71	255	4
18342	72	255	0
18343	73	255	0
18344	74	255	0
18345	75	255	0
18346	76	255	0
18347	77	255	0
18348	78	255	0
18349	79	255	0
18350	80	255	0
18351	81	255	0
18352	82	255	0
18353	83	255	0
18354	84	255	0
18355	85	255	0
18356	86	255	0
18357	87	255	0
18358	88	255	0
18359	89	255	0
18360	93	255	0
18361	150	255	0
18362	160	255	0
18363	170	255	0
18364	200	255	10
18365	201	255	10
18366	202	255	10
18367	203	255	10
18368	204	255	10
18369	205	255	10
18370	206	255	10
18371	207	255	6
18372	208	255	6
18373	209	255	6
18374	210	255	6
18375	211	255	6
18376	212	255	6
18377	213	255	6
18378	214	255	6
18379	215	255	4
18380	216	255	4
18381	217	255	10
18382	218	255	6
18383	219	255	4
18384	220	255	3
18385	221	255	0
18386	222	255	0
18387	223	255	4
18388	224	255	4
18389	225	255	6
18390	226	255	6
18391	227	255	6
18392	250	255	3
18393	251	255	3
18394	252	255	3
18395	253	255	3
18396	0	256	4
18397	1	256	4
18398	2	256	0
18399	3	256	4
18400	4	256	4
18401	5	256	4
18402	6	256	4
18403	7	256	4
18404	8	256	4
18405	9	256	4
18406	10	256	3
18407	11	256	4
18408	12	256	4
18409	13	256	4
18410	14	256	4
18411	15	256	4
18412	16	256	4
18413	17	256	4
18414	18	256	4
18415	19	256	4
18416	20	256	4
18417	21	256	4
18418	22	256	4
18419	23	256	4
18420	24	256	4
18421	25	256	4
18422	26	256	4
18423	27	256	4
18424	28	256	4
18425	29	256	4
18426	30	256	4
18427	31	256	4
18428	32	256	4
18429	33	256	4
18430	34	256	4
18431	35	256	4
18432	36	256	4
18433	37	256	4
18434	38	256	4
18435	39	256	4
18436	40	256	4
18437	41	256	4
18438	42	256	4
18439	43	256	4
18440	44	256	4
18441	45	256	4
18442	46	256	4
18443	47	256	4
18444	48	256	4
18445	49	256	4
18446	50	256	4
18447	51	256	4
18448	52	256	4
18449	53	256	4
18450	54	256	4
18451	55	256	4
18452	56	256	4
18453	57	256	4
18454	58	256	4
18455	59	256	4
18456	60	256	4
18457	61	256	4
18458	62	256	4
18459	63	256	4
18460	64	256	4
18461	65	256	4
18462	66	256	4
18463	67	256	4
18464	68	256	4
18465	69	256	4
18466	70	256	4
18467	71	256	5
18468	72	256	0
18469	73	256	0
18470	74	256	0
18471	75	256	0
18472	76	256	0
18473	77	256	0
18474	78	256	0
18475	79	256	0
18476	80	256	0
18477	81	256	0
18478	82	256	0
18479	83	256	0
18480	84	256	0
18481	85	256	0
18482	86	256	0
18483	87	256	0
18484	88	256	0
18485	89	256	0
18486	93	256	0
18487	150	256	0
18488	160	256	0
18489	170	256	0
18490	200	256	10
18491	201	256	10
18492	202	256	10
18493	203	256	10
18494	204	256	10
18495	205	256	10
18496	206	256	10
18497	207	256	6
18498	208	256	6
18499	209	256	6
18500	210	256	6
18501	211	256	6
18502	212	256	6
18503	213	256	6
18504	214	256	6
18505	215	256	6
18506	216	256	6
18507	217	256	10
18508	218	256	6
18509	219	256	6
18510	220	256	5
18511	221	256	0
18512	222	256	0
18513	223	256	6
18514	224	256	6
18515	225	256	8
18516	226	256	8
18517	227	256	8
18518	250	256	5
18519	251	256	5
18520	252	256	5
18521	253	256	5
18522	0	257	5
18523	1	257	5
18524	2	257	0
18525	3	257	5
18526	4	257	5
18527	5	257	5
18528	6	257	5
18529	7	257	5
18530	8	257	5
18531	9	257	5
18532	10	257	4
18533	11	257	5
18534	12	257	5
18535	13	257	5
18536	14	257	5
18537	15	257	5
18538	16	257	5
18539	17	257	5
18540	18	257	5
18541	19	257	5
18542	20	257	5
18543	21	257	5
18544	22	257	5
18545	23	257	5
18546	24	257	5
18547	25	257	5
18548	26	257	5
18549	27	257	5
18550	28	257	5
18551	29	257	5
18552	30	257	5
18553	31	257	5
18554	32	257	5
18555	33	257	5
18556	34	257	5
18557	35	257	5
18558	36	257	5
18559	37	257	5
18560	38	257	5
18561	39	257	5
18562	40	257	5
18563	41	257	5
18564	42	257	5
18565	43	257	5
18566	44	257	5
18567	45	257	5
18568	46	257	5
18569	47	257	5
18570	48	257	5
18571	49	257	5
18572	50	257	5
18573	51	257	5
18574	52	257	5
18575	53	257	5
18576	54	257	5
18577	55	257	5
18578	56	257	5
18579	57	257	5
18580	58	257	5
18581	59	257	5
18582	60	257	5
18583	61	257	5
18584	62	257	5
18585	63	257	5
18586	64	257	5
18587	65	257	5
18588	66	257	5
18589	67	257	5
18590	68	257	5
18591	69	257	5
18592	70	257	5
18593	71	257	6
18594	72	257	0
18595	73	257	0
18596	74	257	0
18597	75	257	0
18598	76	257	0
18599	77	257	0
18600	78	257	0
18601	79	257	0
18602	80	257	0
18603	81	257	0
18604	82	257	0
18605	83	257	0
18606	84	257	0
18607	85	257	0
18608	86	257	0
18609	87	257	0
18610	88	257	0
18611	89	257	0
18612	93	257	0
18613	150	257	0
18614	160	257	0
18615	170	257	0
18616	200	257	10
18617	201	257	10
18618	202	257	10
18619	203	257	10
18620	204	257	10
18621	205	257	10
18622	206	257	10
18623	207	257	6
18624	208	257	6
18625	209	257	6
18626	210	257	6
18627	211	257	6
18628	212	257	6
18629	213	257	6
18630	214	257	6
18631	215	257	7
18632	216	257	7
18633	217	257	10
18634	218	257	6
18635	219	257	7
18636	220	257	6
18637	221	257	0
18638	222	257	0
18639	223	257	7
18640	224	257	7
18641	225	257	9
18642	226	257	9
18643	227	257	9
18644	250	257	6
18645	251	257	6
18646	252	257	6
18647	253	257	6
18648	0	261	1
18649	1	261	1
18650	2	261	0
18651	3	261	1
18652	4	261	1
18653	5	261	1
18654	6	261	1
18655	7	261	1
18656	8	261	1
18657	9	261	1
18658	10	261	1
18659	11	261	1
18660	12	261	1
18661	13	261	1
18662	14	261	1
18663	15	261	1
18664	16	261	1
18665	17	261	1
18666	18	261	1
18667	19	261	1
18668	20	261	1
18669	21	261	1
18670	22	261	1
18671	23	261	1
18672	24	261	1
18673	25	261	1
18674	26	261	1
18675	27	261	1
18676	28	261	1
18677	29	261	1
18678	30	261	1
18679	31	261	1
18680	32	261	1
18681	33	261	1
18682	34	261	1
18683	35	261	1
18684	36	261	1
18685	37	261	1
18686	38	261	1
18687	39	261	1
18688	40	261	1
18689	41	261	1
18690	42	261	1
18691	43	261	1
18692	44	261	1
18693	45	261	1
18694	46	261	1
18695	47	261	1
18696	48	261	1
18697	49	261	1
18698	50	261	1
18699	51	261	1
18700	52	261	1
18701	53	261	1
18702	54	261	1
18703	55	261	1
18704	56	261	1
18705	57	261	1
18706	58	261	1
18707	59	261	1
18708	60	261	1
18709	61	261	1
18710	62	261	1
18711	63	261	1
18712	64	261	1
18713	65	261	1
18714	66	261	1
18715	67	261	1
18716	68	261	1
18717	69	261	1
18718	70	261	1
18719	71	261	1
18720	72	261	0
18721	73	261	0
18722	74	261	0
18723	75	261	0
18724	76	261	0
18725	77	261	0
18726	78	261	0
18727	79	261	0
18728	80	261	0
18729	81	261	0
18730	82	261	0
18731	83	261	0
18732	84	261	0
18733	85	261	0
18734	86	261	0
18735	87	261	0
18736	88	261	0
18737	89	261	0
18738	93	261	0
18739	150	261	0
18740	160	261	0
18741	170	261	0
18742	200	261	10
18743	201	261	10
18744	202	261	10
18745	203	261	10
18746	204	261	10
18747	205	261	10
18748	206	261	10
18749	207	261	6
18750	208	261	6
18751	209	261	6
18752	210	261	6
18753	211	261	6
18754	212	261	6
18755	213	261	6
18756	214	261	6
18757	215	261	2
18758	216	261	2
18759	217	261	10
18760	218	261	6
18761	219	261	2
18762	220	261	1
18763	221	261	0
18764	222	261	0
18765	223	261	2
18766	224	261	2
18767	225	261	2
18768	226	261	2
18769	227	261	2
18770	250	261	1
18771	251	261	1
18772	252	261	1
18773	253	261	1
18774	0	262	2
18775	1	262	2
18776	2	262	0
18777	3	262	2
18778	4	262	2
18779	5	262	2
18780	6	262	2
18781	7	262	2
18782	8	262	2
18783	9	262	2
18784	10	262	1
18785	11	262	2
18786	12	262	2
18787	13	262	2
18788	14	262	2
18789	15	262	2
18790	16	262	2
18791	17	262	2
18792	18	262	2
18793	19	262	2
18794	20	262	2
18795	21	262	2
18796	22	262	2
18797	23	262	2
18798	24	262	2
18799	25	262	2
18800	26	262	2
18801	27	262	2
18802	28	262	2
18803	29	262	2
18804	30	262	2
18805	31	262	2
18806	32	262	2
18807	33	262	2
18808	34	262	2
18809	35	262	2
18810	36	262	2
18811	37	262	2
18812	38	262	2
18813	39	262	2
18814	40	262	2
18815	41	262	2
18816	42	262	2
18817	43	262	2
18818	44	262	2
18819	45	262	2
18820	46	262	2
18821	47	262	2
18822	48	262	2
18823	49	262	2
18824	50	262	2
18825	51	262	2
18826	52	262	2
18827	53	262	2
18828	54	262	2
18829	55	262	2
18830	56	262	2
18831	57	262	2
18832	58	262	2
18833	59	262	2
18834	60	262	2
18835	61	262	2
18836	62	262	2
18837	63	262	2
18838	64	262	2
18839	65	262	2
18840	66	262	2
18841	67	262	2
18842	68	262	2
18843	69	262	2
18844	70	262	2
18845	71	262	2
18846	72	262	0
18847	73	262	0
18848	74	262	0
18849	75	262	0
18850	76	262	0
18851	77	262	0
18852	78	262	0
18853	79	262	0
18854	80	262	0
18855	81	262	0
18856	82	262	0
18857	83	262	0
18858	84	262	0
18859	85	262	0
18860	86	262	0
18861	87	262	0
18862	88	262	0
18863	89	262	0
18864	93	262	0
18865	150	262	0
18866	160	262	0
18867	170	262	0
18868	200	262	10
18869	201	262	10
18870	202	262	10
18871	203	262	10
18872	204	262	10
18873	205	262	10
18874	206	262	10
18875	207	262	6
18876	208	262	6
18877	209	262	6
18878	210	262	6
18879	211	262	6
18880	212	262	6
18881	213	262	6
18882	214	262	6
18883	215	262	2
18884	216	262	2
18885	217	262	10
18886	218	262	6
18887	219	262	2
18888	220	262	1
18889	221	262	0
18890	222	262	0
18891	223	262	2
18892	224	262	2
18893	225	262	3
18894	226	262	3
18895	227	262	3
18896	250	262	1
18897	251	262	1
18898	252	262	1
18899	253	262	1
18900	0	263	2
18901	1	263	2
18902	2	263	0
18903	3	263	2
18904	4	263	2
18905	5	263	2
18906	6	263	2
18907	7	263	2
18908	8	263	2
18909	9	263	2
18910	10	263	1
18911	11	263	2
18912	12	263	2
18913	13	263	2
18914	14	263	2
18915	15	263	2
18916	16	263	2
18917	17	263	2
18918	18	263	2
18919	19	263	2
18920	20	263	2
18921	21	263	2
18922	22	263	2
18923	23	263	2
18924	24	263	2
18925	25	263	2
18926	26	263	2
18927	27	263	2
18928	28	263	2
18929	29	263	2
18930	30	263	2
18931	31	263	2
18932	32	263	2
18933	33	263	2
18934	34	263	2
18935	35	263	2
18936	36	263	2
18937	37	263	2
18938	38	263	2
18939	39	263	2
18940	40	263	2
18941	41	263	2
18942	42	263	2
18943	43	263	2
18944	44	263	2
18945	45	263	2
18946	46	263	2
18947	47	263	2
18948	48	263	2
18949	49	263	2
18950	50	263	2
18951	51	263	2
18952	52	263	2
18953	53	263	2
18954	54	263	2
18955	55	263	2
18956	56	263	2
18957	57	263	2
18958	58	263	2
18959	59	263	2
18960	60	263	2
18961	61	263	2
18962	62	263	2
18963	63	263	2
18964	64	263	2
18965	65	263	2
18966	66	263	2
18967	67	263	2
18968	68	263	2
18969	69	263	2
18970	70	263	2
18971	71	263	2
18972	72	263	0
18973	73	263	0
18974	74	263	0
